task_id,name,type,criticality,exec_time,actual_duration,deadline,release_time,mem_io_penalty,data_ready_cycle,wait_cycles,slack_time,cluster_id,assigned_chiplet,assigned_core,replica_core,start_cycle,finish_cycle,state
2041,price_opt30_path56,COMPUTE_HEAVY,MEDIUM,3291,3291,100000,0,0,1164,421241,-1,323,1,1,-1,422372,425663,COMPLETED
2042,price_opt30_path57,COMPUTE_HEAVY,MEDIUM,3761,3761,100000,0,0,1464,468138,-1,276,3,3,-1,469569,473330,COMPLETED
2043,price_opt30_path58,COMPUTE_HEAVY,MEDIUM,3126,3126,100000,0,0,1161,429498,-1,2955,1,3,-1,430629,433755,COMPLETED
2044,price_opt30_path59,COMPUTE_HEAVY,MEDIUM,3984,3984,100000,0,0,1161,435604,-1,2950,1,1,-1,436735,440719,COMPLETED
2045,price_opt30_path60,COMPUTE_HEAVY,MEDIUM,3357,3357,100000,0,0,1166,315002,-1,147,0,1,-1,316133,319490,COMPLETED
2046,price_opt30_path61,COMPUTE_HEAVY,MEDIUM,3531,3531,100000,0,0,1163,319366,-1,105,0,2,-1,320497,324028,COMPLETED
2047,price_opt30_path62,COMPUTE_HEAVY,MEDIUM,2526,2526,100000,0,0,562,202440,-1,2936,3,2,-1,202971,205497,COMPLETED
2048,price_opt30_path63,COMPUTE_HEAVY,MEDIUM,3561,3561,100000,0,0,1465,474828,-1,24,3,0,-1,476259,479820,COMPLETED
2049,price_opt31_path0,COMPUTE_HEAVY,MEDIUM,2391,2391,100000,0,0,562,3653,-1,2909,4,1,-1,4184,6575,COMPLETED
2050,price_opt31_path1,COMPUTE_HEAVY,MEDIUM,3452,3452,100000,0,0,561,11746,-1,3182,4,3,-1,12277,15729,COMPLETED
2051,price_opt31_path2,COMPUTE_HEAVY,MEDIUM,3155,3155,100000,0,0,562,17978,-1,2815,1,3,-1,18509,21664,COMPLETED
2052,price_opt31_path3,COMPUTE_HEAVY,MEDIUM,3984,3984,100000,0,0,563,16555,-1,2767,2,3,-1,17086,21070,COMPLETED
2053,price_opt31_path4,COMPUTE_HEAVY,MEDIUM,3583,3583,100000,0,0,560,32881,-1,3171,3,0,-1,33412,36995,COMPLETED
2054,price_opt31_path5,COMPUTE_HEAVY,MEDIUM,3139,3139,100000,0,0,562,42808,-1,2675,1,0,-1,43339,46478,COMPLETED
2055,price_opt31_path6,COMPUTE_HEAVY,MEDIUM,3262,3262,100000,0,0,564,46991,-1,2631,6,2,-1,47522,50784,COMPLETED
2056,price_opt31_path7,COMPUTE_HEAVY,MEDIUM,2958,2958,100000,0,0,563,39277,-1,2578,2,3,-1,39808,42766,COMPLETED
2057,price_opt31_path8,COMPUTE_HEAVY,MEDIUM,2281,2281,100000,0,0,564,63267,-1,2532,5,3,-1,63798,66079,COMPLETED
2058,price_opt31_path9,COMPUTE_HEAVY,MEDIUM,2658,2658,100000,0,0,562,66502,-1,2491,6,3,-1,67033,69691,COMPLETED
2059,price_opt31_path10,COMPUTE_HEAVY,MEDIUM,3552,3552,100000,0,0,563,76983,-1,2446,3,2,-1,77514,81066,COMPLETED
2060,price_opt31_path11,COMPUTE_HEAVY,MEDIUM,3266,3266,100000,0,0,566,58150,-1,2403,2,1,-1,58681,61947,COMPLETED
2061,price_opt31_path12,COMPUTE_HEAVY,MEDIUM,2210,2210,100000,0,0,564,93408,-1,2363,4,1,-1,93939,96149,COMPLETED
2062,price_opt31_path13,COMPUTE_HEAVY,MEDIUM,3962,3962,100000,0,0,564,105196,-1,2318,1,2,-1,105727,109689,COMPLETED
2063,price_opt31_path14,COMPUTE_HEAVY,MEDIUM,2729,2729,100000,0,0,561,112818,-1,3130,1,2,-1,113349,116078,COMPLETED
2064,price_opt31_path15,COMPUTE_HEAVY,MEDIUM,3557,3557,100000,0,0,565,82855,-1,2221,2,3,-1,83386,86943,COMPLETED
2065,price_opt31_path16,COMPUTE_HEAVY,MEDIUM,2519,2519,100000,0,0,563,89642,-1,2170,0,1,-1,90173,92692,COMPLETED
2066,price_opt31_path17,COMPUTE_HEAVY,MEDIUM,2046,2046,100000,0,0,564,125919,-1,2120,6,2,-1,126450,128496,COMPLETED
2067,price_opt31_path18,COMPUTE_HEAVY,MEDIUM,3309,3309,100000,0,0,561,137822,-1,3115,1,3,-1,138353,141662,COMPLETED
2068,price_opt31_path19,COMPUTE_HEAVY,MEDIUM,3939,3939,100000,0,0,563,144493,-1,2026,3,2,-1,145024,148963,COMPLETED
2069,price_opt31_path20,COMPUTE_HEAVY,MEDIUM,3398,3398,100000,0,0,566,154553,-1,1977,3,1,-1,155084,158482,COMPLETED
2070,price_opt31_path21,COMPUTE_HEAVY,MEDIUM,2064,2064,100000,0,0,565,158487,-1,1926,1,1,-1,159018,161082,COMPLETED
2071,price_opt31_path22,COMPUTE_HEAVY,MEDIUM,2006,2006,100000,0,0,864,208471,-1,1880,4,2,-1,209302,211308,COMPLETED
2072,price_opt31_path23,COMPUTE_HEAVY,MEDIUM,2244,2244,100000,0,0,563,117857,-1,1843,2,3,-1,118388,120632,COMPLETED
2073,price_opt31_path24,COMPUTE_HEAVY,MEDIUM,3460,3460,100000,0,0,564,173343,-1,1795,3,3,-1,173874,177334,COMPLETED
2074,price_opt31_path25,COMPUTE_HEAVY,MEDIUM,3488,3488,100000,0,0,861,222963,-1,3088,5,0,-1,223794,227282,COMPLETED
2075,price_opt31_path26,COMPUTE_HEAVY,MEDIUM,2375,2375,100000,0,0,863,229120,-1,1702,1,0,-1,229951,232326,COMPLETED
2076,price_opt31_path27,COMPUTE_HEAVY,MEDIUM,3987,3987,100000,0,0,566,178100,-1,1658,6,0,-1,178631,182618,COMPLETED
2077,price_opt31_path28,COMPUTE_HEAVY,MEDIUM,3909,3909,100000,0,0,862,233933,-1,1616,6,3,-1,234764,238673,COMPLETED
2078,price_opt31_path29,COMPUTE_HEAVY,MEDIUM,3192,3192,100000,0,0,563,195179,-1,1573,5,2,-1,195710,198902,COMPLETED
2079,price_opt31_path30,COMPUTE_HEAVY,MEDIUM,3817,3817,100000,0,0,866,236534,-1,1523,4,2,-1,237365,241182,COMPLETED
2080,price_opt31_path31,COMPUTE_HEAVY,MEDIUM,3425,3425,100000,0,0,561,204106,-1,3063,5,1,-1,204637,208062,COMPLETED
2081,price_opt31_path32,COMPUTE_HEAVY,MEDIUM,3563,3563,100000,0,0,864,248840,-1,1434,6,1,-1,249671,253234,COMPLETED
2082,price_opt31_path33,COMPUTE_HEAVY,MEDIUM,2704,2704,100000,0,0,864,180178,-1,1388,2,3,-1,181009,183713,COMPLETED
2083,price_opt31_path34,COMPUTE_HEAVY,MEDIUM,2480,2480,100000,0,0,864,263001,-1,1343,6,1,-1,263832,266312,COMPLETED
2084,price_opt31_path35,COMPUTE_HEAVY,MEDIUM,3649,3649,100000,0,0,866,271390,-1,1296,1,3,-1,272221,275870,COMPLETED
2085,price_opt31_path36,COMPUTE_HEAVY,MEDIUM,2567,2567,100000,0,0,863,195697,-1,1255,2,1,-1,196528,199095,COMPLETED
2086,price_opt31_path37,COMPUTE_HEAVY,MEDIUM,2726,2726,100000,0,0,866,281433,-1,1201,4,2,-1,282264,284990,COMPLETED
2087,price_opt31_path38,COMPUTE_HEAVY,MEDIUM,2538,2538,100000,0,0,864,289022,-1,1159,4,3,-1,289853,292391,COMPLETED
2088,price_opt31_path39,COMPUTE_HEAVY,MEDIUM,2052,2052,100000,0,0,861,296742,-1,3032,4,1,-1,297573,299625,COMPLETED
2089,price_opt31_path40,COMPUTE_HEAVY,MEDIUM,3036,3036,100000,0,0,1165,368148,-1,1061,4,0,-1,369279,372315,COMPLETED
2090,price_opt31_path41,COMPUTE_HEAVY,MEDIUM,2839,2839,100000,0,0,862,309385,-1,1016,1,3,-1,310216,313055,COMPLETED
2091,price_opt31_path42,COMPUTE_HEAVY,MEDIUM,3502,3502,100000,0,0,1164,374523,-1,977,4,1,-1,375654,379156,COMPLETED
2092,price_opt31_path43,COMPUTE_HEAVY,MEDIUM,2402,2402,100000,0,0,1165,270907,-1,931,0,3,-1,272038,274440,COMPLETED
2093,price_opt31_path44,COMPUTE_HEAVY,MEDIUM,3105,3105,100000,0,0,866,321932,-1,885,3,2,-1,322763,325868,COMPLETED
2094,price_opt31_path45,COMPUTE_HEAVY,MEDIUM,3208,3208,100000,0,0,861,321198,-1,3007,4,3,-1,322029,325237,COMPLETED
2095,price_opt31_path46,COMPUTE_HEAVY,MEDIUM,2971,2971,100000,0,0,1165,394237,-1,794,3,3,-1,395368,398339,COMPLETED
2096,price_opt31_path47,COMPUTE_HEAVY,MEDIUM,2466,2466,100000,0,0,865,334067,-1,747,5,2,-1,334898,337364,COMPLETED
2097,price_opt31_path48,COMPUTE_HEAVY,MEDIUM,2155,2155,100000,0,0,1162,391913,-1,699,6,1,-1,393044,395199,COMPLETED
2098,price_opt31_path49,COMPUTE_HEAVY,MEDIUM,3849,3849,100000,0,0,864,240653,-1,651,0,2,-1,241484,245333,COMPLETED
2099,price_opt31_path50,COMPUTE_HEAVY,MEDIUM,2181,2181,100000,0,0,1166,408053,-1,605,3,2,-1,409184,411365,COMPLETED
2100,price_opt31_path51,COMPUTE_HEAVY,MEDIUM,2900,2900,100000,0,0,1162,406325,-1,2984,6,0,-1,407456,410356,COMPLETED
2101,price_opt31_path52,COMPUTE_HEAVY,MEDIUM,2788,2788,100000,0,0,866,350036,-1,507,3,3,-1,350867,353655,COMPLETED
2102,price_opt31_path53,COMPUTE_HEAVY,MEDIUM,3849,3849,100000,0,0,862,356238,-1,458,3,0,-1,357069,360918,COMPLETED
2103,price_opt31_path54,COMPUTE_HEAVY,MEDIUM,3126,3126,100000,0,0,864,364053,-1,409,3,0,-1,364884,368010,COMPLETED
2104,price_opt31_path55,COMPUTE_HEAVY,MEDIUM,2564,2564,100000,0,0,1461,460559,-1,2970,1,2,-1,461990,464554,COMPLETED
2105,price_opt31_path56,COMPUTE_HEAVY,MEDIUM,3086,3086,100000,0,0,1163,301126,-1,322,0,3,-1,302257,305343,COMPLETED
2106,price_opt31_path57,COMPUTE_HEAVY,MEDIUM,2797,2797,100000,0,0,1466,321979,-1,275,2,1,-1,323410,326207,COMPLETED
2107,price_opt31_path58,COMPUTE_HEAVY,MEDIUM,3096,3096,100000,0,0,1163,305578,-1,238,0,2,-1,306709,309805,COMPLETED
2108,price_opt31_path59,COMPUTE_HEAVY,MEDIUM,3771,3771,100000,0,0,1163,430479,-1,195,6,1,-1,431610,435381,COMPLETED
2109,price_opt31_path60,COMPUTE_HEAVY,MEDIUM,3333,3333,100000,0,0,1164,438389,-1,146,6,0,-1,439520,442853,COMPLETED
2110,price_opt31_path61,COMPUTE_HEAVY,MEDIUM,2199,2199,100000,0,0,1163,447079,-1,104,6,2,-1,448210,450409,COMPLETED
2111,price_opt31_path62,COMPUTE_HEAVY,MEDIUM,3421,3421,100000,0,0,562,211631,-1,68,5,3,-1,212162,215583,COMPLETED
2112,price_opt31_path63,COMPUTE_HEAVY,MEDIUM,2747,2747,100000,0,0,1461,475011,-1,2931,3,1,-1,476442,479189,COMPLETED
2113,price_opt32_path0,COMPUTE_HEAVY,MEDIUM,2321,2321,100000,0,0,561,2577,-1,3194,6,1,-1,3108,5429,COMPLETED
2114,price_opt32_path1,COMPUTE_HEAVY,MEDIUM,3398,3398,100000,0,0,562,8762,-1,2864,1,0,-1,9293,12691,COMPLETED
2115,price_opt32_path2,COMPUTE_HEAVY,MEDIUM,2005,2005,100000,0,0,561,16303,-1,3179,6,2,-1,16834,18839,COMPLETED
2116,price_opt32_path3,COMPUTE_HEAVY,MEDIUM,2332,2332,100000,0,0,563,27484,-1,2766,1,3,-1,28015,30347,COMPLETED
2117,price_opt32_path4,COMPUTE_HEAVY,MEDIUM,3076,3076,100000,0,0,564,33259,-1,2721,5,2,-1,33790,36866,COMPLETED
2118,price_opt32_path5,COMPUTE_HEAVY,MEDIUM,2994,2994,100000,0,0,561,39329,-1,3167,4,3,-1,39860,42854,COMPLETED
2119,price_opt32_path6,COMPUTE_HEAVY,MEDIUM,2035,2035,100000,0,0,563,49143,-1,2630,5,0,-1,49674,51709,COMPLETED
2120,price_opt32_path7,COMPUTE_HEAVY,MEDIUM,2997,2997,100000,0,0,564,54138,-1,2577,1,1,-1,54669,57666,COMPLETED
2121,price_opt32_path8,COMPUTE_HEAVY,MEDIUM,2628,2628,100000,0,0,561,63577,-1,3156,3,2,-1,64108,66736,COMPLETED
2122,price_opt32_path9,COMPUTE_HEAVY,MEDIUM,3594,3594,100000,0,0,565,71731,-1,2490,5,0,-1,72262,75856,COMPLETED
2123,price_opt32_path10,COMPUTE_HEAVY,MEDIUM,3631,3631,100000,0,0,562,78463,-1,3147,4,2,-1,78994,82625,COMPLETED
2124,price_opt32_path11,COMPUTE_HEAVY,MEDIUM,2525,2525,100000,0,0,561,85646,-1,3142,4,2,-1,86177,88702,COMPLETED
2125,price_opt32_path12,COMPUTE_HEAVY,MEDIUM,3081,3081,100000,0,0,565,91758,-1,2362,3,2,-1,92289,95370,COMPLETED
2126,price_opt32_path13,COMPUTE_HEAVY,MEDIUM,2000,2000,100000,0,0,561,98650,-1,3132,4,1,-1,99181,101181,COMPLETED
2127,price_opt32_path14,COMPUTE_HEAVY,MEDIUM,3619,3619,100000,0,0,565,102404,-1,2267,6,1,-1,102935,106554,COMPLETED
2128,price_opt32_path15,COMPUTE_HEAVY,MEDIUM,2091,2091,100000,0,0,565,118333,-1,2220,1,1,-1,118864,120955,COMPLETED
2129,price_opt32_path16,COMPUTE_HEAVY,MEDIUM,2512,2512,100000,0,0,563,121516,-1,2169,6,1,-1,122047,124559,COMPLETED
2130,price_opt32_path17,COMPUTE_HEAVY,MEDIUM,2711,2711,100000,0,0,561,131912,-1,3120,1,1,-1,132443,135154,COMPLETED
2131,price_opt32_path18,COMPUTE_HEAVY,MEDIUM,3907,3907,100000,0,0,566,134312,-1,2076,4,1,-1,134843,138750,COMPLETED
2132,price_opt32_path19,COMPUTE_HEAVY,MEDIUM,3641,3641,100000,0,0,562,102019,-1,2025,2,1,-1,102550,106191,COMPLETED
2133,price_opt32_path20,COMPUTE_HEAVY,MEDIUM,3602,3602,100000,0,0,561,151122,-1,3109,6,2,-1,151653,155255,COMPLETED
2134,price_opt32_path21,COMPUTE_HEAVY,MEDIUM,2030,2030,100000,0,0,566,115368,-1,1925,0,1,-1,115899,117929,COMPLETED
2135,price_opt32_path22,COMPUTE_HEAVY,MEDIUM,3541,3541,100000,0,0,862,207526,-1,1879,3,0,-1,208357,211898,COMPLETED
2136,price_opt32_path23,COMPUTE_HEAVY,MEDIUM,3530,3530,100000,0,0,565,166524,-1,1842,1,1,-1,167055,170585,COMPLETED
2137,price_opt32_path24,COMPUTE_HEAVY,MEDIUM,2926,2926,100000,0,0,566,122159,-1,1794,2,3,-1,122690,125616,COMPLETED
2138,price_opt32_path25,COMPUTE_HEAVY,MEDIUM,2788,2788,100000,0,0,866,222273,-1,1751,1,2,-1,223104,225892,COMPLETED
2139,price_opt32_path26,COMPUTE_HEAVY,MEDIUM,3776,3776,100000,0,0,862,161109,-1,1701,0,1,-1,161940,165716,COMPLETED
2140,price_opt32_path27,COMPUTE_HEAVY,MEDIUM,2433,2433,100000,0,0,562,180881,-1,3080,1,3,-1,181412,183845,COMPLETED
2141,price_opt32_path28,COMPUTE_HEAVY,MEDIUM,3060,3060,100000,0,0,862,238254,-1,1615,5,1,-1,239085,242145,COMPLETED
2142,price_opt32_path29,COMPUTE_HEAVY,MEDIUM,3747,3747,100000,0,0,566,190261,-1,1572,4,3,-1,190792,194539,COMPLETED
2143,price_opt32_path30,COMPUTE_HEAVY,MEDIUM,2253,2253,100000,0,0,861,245916,-1,3068,5,0,-1,246747,249000,COMPLETED
2144,price_opt32_path31,COMPUTE_HEAVY,MEDIUM,3087,3087,100000,0,0,566,195345,-1,1480,3,1,-1,195876,198963,COMPLETED
2145,price_opt32_path32,COMPUTE_HEAVY,MEDIUM,3503,3503,100000,0,0,862,251141,-1,1433,5,1,-1,251972,255475,COMPLETED
2146,price_opt32_path33,COMPUTE_HEAVY,MEDIUM,2532,2532,100000,0,0,862,256793,-1,3055,1,1,-1,257624,260156,COMPLETED
2147,price_opt32_path34,COMPUTE_HEAVY,MEDIUM,3334,3334,100000,0,0,866,265566,-1,1342,5,1,-1,266397,269731,COMPLETED
2148,price_opt32_path35,COMPUTE_HEAVY,MEDIUM,2421,2421,100000,0,0,861,267881,-1,3047,4,1,-1,268712,271133,COMPLETED
2149,price_opt32_path36,COMPUTE_HEAVY,MEDIUM,2565,2565,100000,0,0,865,279028,-1,1254,1,3,-1,279859,282424,COMPLETED
2150,price_opt32_path37,COMPUTE_HEAVY,MEDIUM,2693,2693,100000,0,0,861,286541,-1,3040,1,1,-1,287372,290065,COMPLETED
2151,price_opt32_path38,COMPUTE_HEAVY,MEDIUM,3668,3668,100000,0,0,864,299560,-1,1158,3,2,-1,300391,304059,COMPLETED
2152,price_opt32_path39,COMPUTE_HEAVY,MEDIUM,2728,2728,100000,0,0,863,210775,-1,1108,2,1,-1,211606,214334,COMPLETED
2153,price_opt32_path40,COMPUTE_HEAVY,MEDIUM,2157,2157,100000,0,0,1163,372708,-1,1060,3,2,-1,373839,375996,COMPLETED
2154,price_opt32_path41,COMPUTE_HEAVY,MEDIUM,3712,3712,100000,0,0,864,221275,-1,1015,0,2,-1,222106,225818,COMPLETED
2155,price_opt32_path42,COMPUTE_HEAVY,MEDIUM,3038,3038,100000,0,0,1166,379902,-1,976,3,3,-1,381033,384071,COMPLETED
2156,price_opt32_path43,COMPUTE_HEAVY,MEDIUM,2696,2696,100000,0,0,1161,379938,-1,3014,6,1,-1,381069,383765,COMPLETED
2157,price_opt32_path44,COMPUTE_HEAVY,MEDIUM,3726,3726,100000,0,0,866,223104,-1,884,2,1,-1,223935,227661,COMPLETED
2158,price_opt32_path45,COMPUTE_HEAVY,MEDIUM,3147,3147,100000,0,0,863,321814,-1,837,4,2,-1,322645,325792,COMPLETED
2159,price_opt32_path46,COMPUTE_HEAVY,MEDIUM,3936,3936,100000,0,0,1164,274195,-1,793,2,2,-1,275326,279262,COMPLETED
2160,price_opt32_path47,COMPUTE_HEAVY,MEDIUM,3139,3139,100000,0,0,863,327093,-1,746,4,3,-1,327924,331063,COMPLETED
2161,price_opt32_path48,COMPUTE_HEAVY,MEDIUM,2767,2767,100000,0,0,1163,399855,-1,698,5,3,-1,400986,403753,COMPLETED
2162,price_opt32_path49,COMPUTE_HEAVY,MEDIUM,2615,2615,100000,0,0,866,335145,-1,650,6,0,-1,335976,338591,COMPLETED
2163,price_opt32_path50,COMPUTE_HEAVY,MEDIUM,2764,2764,100000,0,0,1163,284371,-1,604,2,2,-1,285502,288266,COMPLETED
2164,price_opt32_path51,COMPUTE_HEAVY,MEDIUM,2931,2931,100000,0,0,1164,289539,-1,555,2,3,-1,290670,293601,COMPLETED
2165,price_opt32_path52,COMPUTE_HEAVY,MEDIUM,2671,2671,100000,0,0,865,244298,-1,506,2,1,-1,245129,247800,COMPLETED
2166,price_opt32_path53,COMPUTE_HEAVY,MEDIUM,3530,3530,100000,0,0,863,249396,-1,457,2,1,-1,250227,253757,COMPLETED
2167,price_opt32_path54,COMPUTE_HEAVY,MEDIUM,2321,2321,100000,0,0,862,357424,-1,2974,6,0,-1,358255,360576,COMPLETED
2168,price_opt32_path55,COMPUTE_HEAVY,MEDIUM,3861,3861,100000,0,0,1461,451717,-1,2969,6,0,-1,453148,457009,COMPLETED
2169,price_opt32_path56,COMPUTE_HEAVY,MEDIUM,2454,2454,100000,0,0,1166,415077,-1,321,6,3,-1,416208,418662,COMPLETED
2170,price_opt32_path57,COMPUTE_HEAVY,MEDIUM,3403,3403,100000,0,0,1461,468881,-1,2961,3,2,-1,470312,473715,COMPLETED
2171,price_opt32_path58,COMPUTE_HEAVY,MEDIUM,3997,3997,100000,0,0,1165,423136,-1,237,6,1,-1,424267,428264,COMPLETED
2172,price_opt32_path59,COMPUTE_HEAVY,MEDIUM,2556,2556,100000,0,0,1162,439304,-1,194,5,0,-1,440435,442991,COMPLETED
2173,price_opt32_path60,COMPUTE_HEAVY,MEDIUM,3506,3506,100000,0,0,1166,447855,-1,145,5,0,-1,448986,452492,COMPLETED
2174,price_opt32_path61,COMPUTE_HEAVY,MEDIUM,2379,2379,100000,0,0,1165,454410,-1,103,5,3,-1,455541,457920,COMPLETED
2175,price_opt32_path62,COMPUTE_HEAVY,MEDIUM,2461,2461,100000,0,0,566,205051,-1,67,4,3,-1,205582,208043,COMPLETED
2176,price_opt32_path63,COMPUTE_HEAVY,MEDIUM,3210,3210,100000,0,0,1461,475448,-1,2931,3,2,-1,476879,480089,COMPLETED
2177,price_opt33_path0,COMPUTE_HEAVY,MEDIUM,2581,2581,100000,0,0,565,3344,-1,2908,3,3,-1,3875,6456,COMPLETED
2178,price_opt33_path1,COMPUTE_HEAVY,MEDIUM,3902,3902,100000,0,0,565,8714,-1,2863,0,0,-1,9245,13147,COMPLETED
2179,price_opt33_path2,COMPUTE_HEAVY,MEDIUM,3934,3934,100000,0,0,562,14620,-1,2814,0,1,-1,15151,19085,COMPLETED
2180,price_opt33_path3,COMPUTE_HEAVY,MEDIUM,2737,2737,100000,0,0,565,20228,-1,2765,0,2,-1,20759,23496,COMPLETED
2181,price_opt33_path4,COMPUTE_HEAVY,MEDIUM,2809,2809,100000,0,0,566,32994,-1,2720,4,2,-1,33525,36334,COMPLETED
2182,price_opt33_path5,COMPUTE_HEAVY,MEDIUM,3435,3435,100000,0,0,565,30637,-1,2674,0,2,-1,31168,34603,COMPLETED
2183,price_opt33_path6,COMPUTE_HEAVY,MEDIUM,3125,3125,100000,0,0,561,49185,-1,3163,5,2,-1,49716,52841,COMPLETED
2184,price_opt33_path7,COMPUTE_HEAVY,MEDIUM,3497,3497,100000,0,0,561,55814,-1,3160,1,3,-1,56345,59842,COMPLETED
2185,price_opt33_path8,COMPUTE_HEAVY,MEDIUM,2413,2413,100000,0,0,562,63568,-1,2531,4,1,-1,64099,66512,COMPLETED
2186,price_opt33_path9,COMPUTE_HEAVY,MEDIUM,2456,2456,100000,0,0,564,73329,-1,2489,4,2,-1,73860,76316,COMPLETED
2187,price_opt33_path10,COMPUTE_HEAVY,MEDIUM,2440,2440,100000,0,0,562,79140,-1,3147,4,0,-1,79671,82111,COMPLETED
2188,price_opt33_path11,COMPUTE_HEAVY,MEDIUM,2328,2328,100000,0,0,563,86578,-1,2402,1,3,-1,87109,89437,COMPLETED
2189,price_opt33_path12,COMPUTE_HEAVY,MEDIUM,2724,2724,100000,0,0,561,93613,-1,3137,4,0,-1,94144,96868,COMPLETED
2190,price_opt33_path13,COMPUTE_HEAVY,MEDIUM,2275,2275,100000,0,0,561,99031,-1,3132,4,2,-1,99562,101837,COMPLETED
2191,price_opt33_path14,COMPUTE_HEAVY,MEDIUM,3174,3174,100000,0,0,565,106714,-1,2266,5,2,-1,107245,110419,COMPLETED
2192,price_opt33_path15,COMPUTE_HEAVY,MEDIUM,3900,3900,100000,0,0,561,115068,-1,3126,3,0,-1,115599,119499,COMPLETED
2193,price_opt33_path16,COMPUTE_HEAVY,MEDIUM,3096,3096,100000,0,0,563,121475,-1,2168,5,2,-1,122006,125102,COMPLETED
2194,price_opt33_path17,COMPUTE_HEAVY,MEDIUM,3507,3507,100000,0,0,565,128428,-1,2119,5,2,-1,128959,132466,COMPLETED
2195,price_opt33_path18,COMPUTE_HEAVY,MEDIUM,2704,2704,100000,0,0,565,139203,-1,2075,3,3,-1,139734,142438,COMPLETED
2196,price_opt33_path19,COMPUTE_HEAVY,MEDIUM,3146,3146,100000,0,0,565,146142,-1,2024,1,2,-1,146673,149819,COMPLETED
2197,price_opt33_path20,COMPUTE_HEAVY,MEDIUM,3351,3351,100000,0,0,565,107395,-1,1976,2,3,-1,107926,111277,COMPLETED
2198,price_opt33_path21,COMPUTE_HEAVY,MEDIUM,3636,3636,100000,0,0,564,159365,-1,1924,6,3,-1,159896,163532,COMPLETED
2199,price_opt33_path22,COMPUTE_HEAVY,MEDIUM,3272,3272,100000,0,0,865,145735,-1,1878,2,2,-1,146566,149838,COMPLETED
2200,price_opt33_path23,COMPUTE_HEAVY,MEDIUM,3434,3434,100000,0,0,561,167346,-1,3096,3,1,-1,167877,171311,COMPLETED
2201,price_opt33_path24,COMPUTE_HEAVY,MEDIUM,3621,3621,100000,0,0,563,173783,-1,1793,1,2,-1,174314,177935,COMPLETED
2202,price_opt33_path25,COMPUTE_HEAVY,MEDIUM,3590,3590,100000,0,0,862,156414,-1,1750,0,2,-1,157245,160835,COMPLETED
2203,price_opt33_path26,COMPUTE_HEAVY,MEDIUM,3781,3781,100000,0,0,861,229769,-1,3085,1,1,-1,230600,234381,COMPLETED
2204,price_opt33_path27,COMPUTE_HEAVY,MEDIUM,2467,2467,100000,0,0,566,184856,-1,1657,5,0,-1,185387,187854,COMPLETED
2205,price_opt33_path28,COMPUTE_HEAVY,MEDIUM,2482,2482,100000,0,0,865,231999,-1,1614,4,3,-1,232830,235312,COMPLETED
2206,price_opt33_path29,COMPUTE_HEAVY,MEDIUM,2705,2705,100000,0,0,565,189896,-1,1571,3,0,-1,190427,193132,COMPLETED
2207,price_opt33_path30,COMPUTE_HEAVY,MEDIUM,2909,2909,100000,0,0,865,241177,-1,1522,3,1,-1,242008,244917,COMPLETED
2208,price_opt33_path31,COMPUTE_HEAVY,MEDIUM,3423,3423,100000,0,0,563,138332,-1,1479,2,3,-1,138863,142286,COMPLETED
2209,price_opt33_path32,COMPUTE_HEAVY,MEDIUM,2256,2256,100000,0,0,864,245507,-1,1432,4,3,-1,246338,248594,COMPLETED
2210,price_opt33_path33,COMPUTE_HEAVY,MEDIUM,2457,2457,100000,0,0,865,258066,-1,1387,1,0,-1,258897,261354,COMPLETED
2211,price_opt33_path34,COMPUTE_HEAVY,MEDIUM,3169,3169,100000,0,0,864,260484,-1,1341,4,0,-1,261315,264484,COMPLETED
2212,price_opt33_path35,COMPUTE_HEAVY,MEDIUM,2190,2190,100000,0,0,865,192325,-1,1295,0,3,-1,193156,195346,COMPLETED
2213,price_opt33_path36,COMPUTE_HEAVY,MEDIUM,3819,3819,100000,0,0,864,198830,-1,1253,0,0,-1,199661,203480,COMPLETED
2214,price_opt33_path37,COMPUTE_HEAVY,MEDIUM,3262,3262,100000,0,0,861,285619,-1,3039,6,3,-1,286450,289712,COMPLETED
2215,price_opt33_path38,COMPUTE_HEAVY,MEDIUM,2616,2616,100000,0,0,862,293212,-1,3035,1,2,-1,294043,296659,COMPLETED
2216,price_opt33_path39,COMPUTE_HEAVY,MEDIUM,3050,3050,100000,0,0,865,299332,-1,1107,1,0,-1,300163,303213,COMPLETED
2217,price_opt33_path40,COMPUTE_HEAVY,MEDIUM,2579,2579,100000,0,0,1162,371419,-1,3028,5,3,-1,372550,375129,COMPLETED
2218,price_opt33_path41,COMPUTE_HEAVY,MEDIUM,3217,3217,100000,0,0,863,306651,-1,1014,6,2,-1,307482,310699,COMPLETED
2219,price_opt33_path42,COMPUTE_HEAVY,MEDIUM,2152,2152,100000,0,0,1161,378201,-1,3018,5,3,-1,379332,381484,COMPLETED
2220,price_opt33_path43,COMPUTE_HEAVY,MEDIUM,3695,3695,100000,0,0,1162,380740,-1,930,6,3,-1,381871,385566,COMPLETED
2221,price_opt33_path44,COMPUTE_HEAVY,MEDIUM,2467,2467,100000,0,0,864,315749,-1,883,1,3,-1,316580,319047,COMPLETED
2222,price_opt33_path45,COMPUTE_HEAVY,MEDIUM,2038,2038,100000,0,0,864,327430,-1,836,3,1,-1,328261,330299,COMPLETED
